"","hh_id","plot_id","variable","value"
"410",509858,344571,"name","xxxxx"
"411",102347,194919,"name","xxxxx"
"412",560776,572147,"name","xxxxx"
"413",547403,953781,"name","xxxxx"
"414",343704,852258,"name","xxxxx"
"415",385103,550747,"name","xxxxx"
"416",211239,761438,"name","xxxxx"
"417",776136,202439,"name","xxxxx"
"418",572572,562370,"name","xxxxx"
"419",615967,902078,"name","xxxxx"
"420",261491,310012,"name","xxxxx"
"421",930833,310331,"name","xxxxx"
"422",238943,233890,"name","xxxxx"
"423",278071,539570,"name","xxxxx"
"424",681511,211719,"name","xxxxx"
"425",420133,779830,"name","xxxxx"
"426",339735,844762,"name","xxxxx"
"427",557597,182406,"name","xxxxx"
"428",465491,533741,"name","xxxxx"
"429",327812,248438,"name","xxxxx"
"430",484653,261112,"name","xxxxx"
"431",806835,639107,"name","xxxxx"
"432",137928,238303,"name","xxxxx"
"433",983069,898600,"name","xxxxx"
"434",357851,498482,"name","xxxxx"
"435",197737,478082,"name","xxxxx"
"436",664272,285950,"name","xxxxx"
"437",343600,500623,"name","xxxxx"
"438",244765,358787,"name","xxxxx"
"439",612794,498758,"name","xxxxx"
"440",692251,412705,"name","xxxxx"
"441",675370,607847,"name","xxxxx"
"442",792645,574538,"name","xxxxx"
"443",654327,988389,"name","xxxxx"
"444",785066,416239,"name","xxxxx"
"445",668195,510050,"name","xxxxx"
"446",579667,465495,"name","xxxxx"
"447",610142,795552,"name","xxxxx"
"448",934837,596586,"name","xxxxx"
"449",632295,808348,"name","xxxxx"
"450",843829,632153,"name","xxxxx"
"451",729890,656087,"name","xxxxx"
"452",211609,607077,"name","xxxxx"
"453",544824,885602,"name","xxxxx"
"454",682681,106123,"name","xxxxx"
"455",121700,247643,"name","xxxxx"
"456",991947,846573,"name","xxxxx"
"457",461857,770553,"name","xxxxx"
"458",924994,522837,"name","xxxxx"
"459",887241,367126,"name","xxxxx"
"460",268735,912534,"name","xxxxx"
"461",614716,952067,"name","xxxxx"
"462",968627,863979,"name","xxxxx"
"463",723850,181842,"name","xxxxx"
"464",686050,430420,"name","xxxxx"
"465",637516,792559,"name","xxxxx"
"466",145576,830186,"name","xxxxx"
"467",564506,301708,"name","xxxxx"
"468",797141,318838,"name","xxxxx"
"469",596003,433452,"name","xxxxx"
"470",220026,815135,"name","xxxxx"
"471",249876,582564,"name","xxxxx"
"472",557912,736044,"name","xxxxx"
"473",184577,879278,"name","xxxxx"
"474",859068,256453,"name","xxxxx"
"475",811487,734073,"name","xxxxx"
"476",153303,341670,"name","xxxxx"
"477",807908,763238,"name","xxxxx"
"478",897877,538293,"name","xxxxx"
"479",125210,451226,"name","xxxxx"
"480",612813,620489,"name","xxxxx"
"481",493321,425667,"name","xxxxx"
"482",533872,316591,"name","xxxxx"
"483",101199,965152,"name","xxxxx"
"484",505247,341100,"name","xxxxx"
"485",713249,959249,"name","xxxxx"
"486",275385,163279,"name","xxxxx"
"487",744803,560227,"name","xxxxx"
"488",211842,273460,"name","xxxxx"
"489",114922,151051,"name","xxxxx"
"490",237143,217901,"name","xxxxx"
"491",291953,929822,"name","xxxxx"
"492",564179,201785,"name","xxxxx"
"493",572421,265261,"name","xxxxx"
"494",935882,296298,"name","xxxxx"
"495",644380,961359,"name","xxxxx"
"496",403729,910163,"name","xxxxx"
"497",477567,173785,"name","xxxxx"
"498",333352,651408,"name","xxxxx"
"499",517538,832553,"name","xxxxx"
"500",156151,674373,"name","xxxxx"
"501",630961,512944,"name","xxxxx"
"502",955663,424298,"name","xxxxx"
"503",807344,323625,"name","xxxxx"
"504",814914,325041,"name","xxxxx"
"505",324238,589085,"name","xxxxx"
"506",930618,237514,"name","xxxxx"
"507",338958,254365,"name","xxxxx"
"508",797512,983374,"name","xxxxx"
"509",902684,484594,"name","xxxxx"
"510",101740,637353,"name","xxxxx"
"511",559607,672543,"name","xxxxx"
"512",579666,164206,"name","xxxxx"
"513",740557,734161,"name","xxxxx"
"514",505204,425134,"name","xxxxx"
"515",972036,568903,"name","xxxxx"
"516",744548,962777,"name","xxxxx"
"517",103219,554980,"name","xxxxx"
"518",760116,804260,"name","xxxxx"
"519",206289,989821,"name","xxxxx"
"520",523455,341520,"name","xxxxx"
"521",283029,838979,"name","xxxxx"
"522",263755,151338,"name","xxxxx"
"523",776429,385576,"name","xxxxx"
"524",173330,531700,"name","xxxxx"
"525",905396,317402,"name","xxxxx"
"526",189525,675173,"name","xxxxx"
"527",479865,435032,"name","xxxxx"
"528",326067,310666,"name","xxxxx"
"529",296825,274097,"name","xxxxx"
"530",973406,537863,"name","xxxxx"
"531",371578,719012,"name","xxxxx"
"532",384175,932203,"name","xxxxx"
"533",551762,994986,"name","xxxxx"
"534",618018,203264,"name","xxxxx"
"535",798094,541361,"name","xxxxx"
"536",480053,113246,"name","xxxxx"
"537",211089,579643,"name","xxxxx"
"538",830470,553882,"name","xxxxx"
"539",863951,306612,"name","xxxxx"
"540",616260,313493,"name","xxxxx"
"541",704608,158258,"name","xxxxx"
"542",703002,422341,"name","xxxxx"
"543",509269,153253,"name","xxxxx"
"544",666188,189458,"name","xxxxx"
"545",421293,442679,"name","xxxxx"
"546",333690,583923,"name","xxxxx"
"547",362402,679552,"name","xxxxx"
"548",735082,941480,"name","xxxxx"
"549",137642,526520,"name","xxxxx"
"550",686393,756098,"name","xxxxx"
"551",815581,621615,"name","xxxxx"
"552",721230,881832,"name","xxxxx"
"553",243198,124849,"name","xxxxx"
"554",548714,865908,"name","xxxxx"
"555",970476,615842,"name","xxxxx"
"556",498804,615906,"name","xxxxx"
"557",411015,236453,"name","xxxxx"
"558",389247,582777,"name","xxxxx"
"559",569682,421353,"name","xxxxx"
"560",245751,990103,"name","xxxxx"
"561",251725,148537,"name","xxxxx"
"562",358290,306477,"name","xxxxx"
"563",489171,743959,"name","xxxxx"
"564",180306,715695,"name","xxxxx"
"565",467834,707092,"name","xxxxx"
"566",718396,350678,"name","xxxxx"
"567",130978,640853,"name","xxxxx"
"568",931789,776478,"name","xxxxx"
"569",979205,959252,"name","xxxxx"
"570",119497,453768,"name","xxxxx"
"571",797729,133485,"name","xxxxx"
"572",522457,560204,"name","xxxxx"
"573",831260,173182,"name","xxxxx"
"574",781505,550508,"name","xxxxx"
"575",407039,828022,"name","xxxxx"
"576",326072,520416,"name","xxxxx"
"577",408351,341683,"name","xxxxx"
"578",882902,769723,"name","xxxxx"
"579",899385,578957,"name","xxxxx"
"580",323512,531290,"name","xxxxx"
"581",709657,385939,"name","xxxxx"
"582",281060,696585,"name","xxxxx"
"583",771469,848769,"name","xxxxx"
"584",102934,352532,"name","xxxxx"
"585",399037,770829,"name","xxxxx"
"586",555531,332542,"name","xxxxx"
"587",719085,131304,"name","xxxxx"
"588",377666,595816,"name","xxxxx"
"589",810590,716933,"name","xxxxx"
"590",601257,205025,"name","xxxxx"
"591",296270,712979,"name","xxxxx"
"592",941733,517110,"name","xxxxx"
"593",375763,990050,"name","xxxxx"
"594",802915,962204,"name","xxxxx"
"595",814663,504399,"name","xxxxx"
"596",458516,472619,"name","xxxxx"
"597",109605,857131,"name","xxxxx"
"598",775591,158215,"name","xxxxx"
"599",467178,609249,"name","xxxxx"
"600",190057,190306,"name","xxxxx"
"601",330904,540643,"name","xxxxx"
"602",852161,437801,"name","xxxxx"
"603",110272,763898,"name","xxxxx"
"604",580015,390203,"name","xxxxx"
"605",841264,677170,"name","xxxxx"
"606",877353,130970,"name","xxxxx"
"607",263990,610915,"name","xxxxx"
"608",152483,375832,"name","xxxxx"
"609",582179,125758,"name","xxxxx"
"610",326355,696270,"name","xxxxx"
"611",498483,121096,"name","xxxxx"
"612",213841,267148,"name","xxxxx"
"613",395580,457095,"name","xxxxx"
"614",652734,859942,"name","xxxxx"
"615",192866,802939,"name","xxxxx"
"616",179153,366141,"name","xxxxx"
"617",655730,316486,"name","xxxxx"
"618",432758,841928,"name","xxxxx"
"619",658714,258821,"name","xxxxx"
"620",991564,588135,"name","xxxxx"
"621",402822,152179,"name","xxxxx"
"622",655445,267134,"name","xxxxx"
"623",860128,680493,"name","xxxxx"
"624",606653,845449,"name","xxxxx"
"625",159557,208418,"name","xxxxx"
"626",304337,303571,"name","xxxxx"
"627",450144,489707,"name","xxxxx"
"628",817413,329085,"name","xxxxx"
"629",545192,459641,"name","xxxxx"
"630",280945,323803,"name","xxxxx"
"631",725352,580649,"name","xxxxx"
"632",665725,625043,"name","xxxxx"
"633",733603,238526,"name","xxxxx"
"634",338720,440411,"name","xxxxx"
"635",550396,898097,"name","xxxxx"
"636",188380,200642,"name","xxxxx"
"637",280924,432047,"name","xxxxx"
"638",776779,938427,"name","xxxxx"
"639",723379,302654,"name","xxxxx"
"640",114988,211366,"name","xxxxx"
"641",103351,928012,"name","xxxxx"
"642",127406,842383,"name","xxxxx"
"643",588956,134499,"name","xxxxx"
"644",913555,843819,"name","xxxxx"
"645",408882,686401,"name","xxxxx"
"646",536277,802217,"name","xxxxx"
"647",434342,836641,"name","xxxxx"
"648",384098,495326,"name","xxxxx"
"649",301941,430854,"name","xxxxx"
"650",863541,855038,"name","xxxxx"
"651",355288,148762,"name","xxxxx"
"652",521660,606182,"name","xxxxx"
"653",176893,983481,"name","xxxxx"
"654",585629,300500,"name","xxxxx"
"655",931121,801845,"name","xxxxx"
"656",253889,888919,"name","xxxxx"
"657",572975,275523,"name","xxxxx"
"658",933993,719265,"name","xxxxx"
"659",916855,242521,"name","xxxxx"
"660",624923,340497,"name","xxxxx"
"661",689416,480559,"name","xxxxx"
"662",394631,566430,"name","xxxxx"
"663",604613,211418,"name","xxxxx"
"664",841956,814664,"name","xxxxx"
"665",188723,223689,"name","xxxxx"
"666",145552,775582,"name","xxxxx"
"667",554174,350527,"name","xxxxx"
"668",566300,295996,"name","xxxxx"
"669",349840,392236,"name","xxxxx"
"670",134760,649379,"name","xxxxx"
"671",593651,316827,"name","xxxxx"
"672",886545,914637,"name","xxxxx"
"673",668662,949042,"name","xxxxx"
"674",798783,898511,"name","xxxxx"
"675",957114,779247,"name","xxxxx"
"676",107894,360337,"name","xxxxx"
"677",123588,614792,"name","xxxxx"
"678",495537,942326,"name","xxxxx"
"679",126957,277258,"name","xxxxx"
"680",288577,897947,"name","xxxxx"
"681",238043,578083,"name","xxxxx"
"682",782515,881030,"name","xxxxx"
"683",150802,485804,"name","xxxxx"
"684",340981,398986,"name","xxxxx"
"685",248279,550016,"name","xxxxx"
"686",878090,694924,"name","xxxxx"
"687",493372,114274,"name","xxxxx"
"688",484933,533664,"name","xxxxx"
"689",905868,494021,"name","xxxxx"
"690",407326,595455,"name","xxxxx"
"691",530146,552473,"name","xxxxx"
"692",416489,595819,"name","xxxxx"
"693",112801,332001,"name","xxxxx"
"694",798800,754545,"name","xxxxx"
"695",378535,136293,"name","xxxxx"
"696",635785,341681,"name","xxxxx"
"697",324947,317405,"name","xxxxx"
"698",984231,190219,"name","xxxxx"
"699",315766,646732,"name","xxxxx"
"700",174395,375841,"name","xxxxx"
"701",252043,211478,"name","xxxxx"
"702",289021,158978,"name","xxxxx"
"703",702447,298675,"name","xxxxx"
"704",558277,797824,"name","xxxxx"
"705",826709,876209,"name","xxxxx"
"706",197419,367380,"name","xxxxx"
"707",581165,140827,"name","xxxxx"
"708",595812,179464,"name","xxxxx"
"709",185827,727057,"name","xxxxx"
"710",577641,357877,"name","xxxxx"
"711",965621,527464,"name","xxxxx"
"712",344711,530846,"name","xxxxx"
"713",949574,801163,"name","xxxxx"
"714",823369,163435,"name","xxxxx"
"715",991323,891505,"name","xxxxx"
"716",531256,937406,"name","xxxxx"
"717",351008,670484,"name","xxxxx"
"718",179452,438917,"name","xxxxx"
"719",710426,419422,"name","xxxxx"
"720",383305,367483,"name","xxxxx"
"721",711045,504557,"name","xxxxx"
"722",289050,554380,"name","xxxxx"
"723",735480,948923,"name","xxxxx"
"724",613446,862871,"name","xxxxx"
"725",259300,662189,"name","xxxxx"
"726",484004,162204,"name","xxxxx"
"727",538178,428878,"name","xxxxx"
"728",601001,889374,"name","xxxxx"
"729",453853,659728,"name","xxxxx"
"730",427928,942839,"name","xxxxx"
"731",583197,436120,"name","xxxxx"
"732",880331,901180,"name","xxxxx"
"733",262174,182341,"name","xxxxx"
