"","hh_id","plot_id","fertilizer","application_time","application_amount"
"1009",283265,655836,"urea",0,24
"1011",528809,338619,"urea",0,40
"1012",248083,478843,"urea",0,30
"1015",458401,238624,"urea",0,40
"1019",430345,787985,"urea",0,60
"1020",370172,201768,"urea",0,50
"1021",556669,974712,"urea",0,50
"1023",457420,105412,"urea",0,20
"1026",364236,757681,"urea",0,35
"1031",931004,909185,"urea",0,40
"1032",333144,820761,"urea",0,50
"1033",458311,796355,"urea",0,80
"1036",907110,747226,"urea",0,40
"1039",402577,116306,"urea",0,30
"1040",979148,133165,"urea",0,12
"1043",684621,799239,"urea",0,8
"1044",748057,552957,"urea",0,20
"1045",324977,901359,"urea",0,14
"1046",883937,260009,"urea",0,6
"1047",620037,261083,"urea",0,30
"1048",561286,653569,"urea",0,20
"1049",324793,243560,"urea",0,5
"1050",770336,287552,"urea",0,22
"1051",864596,722087,"urea",0,32
"1052",114757,811834,"urea",0,30
"1053",589266,970843,"urea",0,30
"1054",668022,604001,"urea",0,2.09
"1056",723538,555964,"urea",0,17
"1057",248547,514708,"urea",0,5
"1058",566429,383179,"urea",0,18.5
"1059",987075,108972,"urea",0,9
"1060",889037,704195,"urea",0,30
"1061",282068,617364,"urea",0,20
"1062",104888,816095,"urea",0,16
"1063",360945,209845,"urea",0,10
"1064",774904,443049,"urea",0,16
"1065",415260,296468,"urea",0,35
"1066",512269,829583,"urea",0,40
"1067",544361,394401,"urea",0,40
"1068",565908,803063,"urea",0,40
"1069",835866,992125,"urea",0,35
"1070",564326,969202,"urea",0,40
"1073",446599,326590,"urea",0,50
"1074",459656,439074,"urea",0,30
"1075",368976,787940,"urea",0,60
"1077",715475,153651,"urea",0,45
"1078",784275,136825,"urea",0,50
"1079",195750,730840,"urea",0,50
"1080",830356,127150,"urea",0,40
"1081",872581,266933,"urea",0,22
"1082",260781,386650,"urea",0,20
"1083",841717,230442,"urea",0,50
"1084",801856,542966,"urea",0,60
"1085",471975,457886,"urea",0,30
"1086",804639,107420,"urea",0,30
"1087",366878,637781,"urea",0,30
"1088",450804,880524,"urea",0,30
"1089",792535,654599,"urea",0,30
"1090",832441,211678,"urea",0,40
"1091",229470,151615,"urea",0,30
"1092",544937,659275,"urea",0,24
"1093",683755,729980,"urea",0,40
"1094",390613,207064,"urea",0,20
"1095",712738,317990,"urea",0,15
"1096",910878,399102,"urea",0,20
"1097",189519,938388,"urea",0,20
"1098",283570,415052,"urea",0,30
"1099",155773,158853,"urea",0,40
"1100",730861,569721,"urea",0,40
"1104",691916,820447,"urea",0,33
"1108",171498,886471,"urea",0,24
"1109",357342,992703,"urea",0,6
"1110",316489,502937,"urea",0,60
"1111",805421,591438,"urea",0,30
"1112",879764,425771,"urea",0,30
"1113",379539,574764,"urea",0,20
"1114",267674,116023,"urea",0,20
"1115",986621,905531,"urea",0,20
"1116",823104,170435,"urea",0,35
"1117",225296,706636,"urea",0,20
"1118",560431,714604,"urea",0,30
"1119",247001,566967,"urea",0,30
"1121",756577,521774,"urea",0,10
"1122",467055,633791,"urea",0,25
"1123",388866,416632,"urea",0,14
"1124",956804,700092,"urea",0,20
"1125",488955,855734,"urea",0,40
"1126",293892,404302,"urea",0,40
"1127",545529,417998,"urea",0,10
"1128",904291,772730,"urea",0,24
"1129",415556,662662,"urea",0,18
"1132",499137,801082,"urea",0,35
"1133",287294,207110,"urea",0,50
"1134",384776,354281,"urea",0,8
"1135",249364,991760,"urea",0,10
"1136",335655,780388,"urea",0,20
"1137",246827,805882,"urea",0,10
"1138",245319,239898,"urea",0,6
"1139",856656,633887,"urea",0,25
"1140",806975,321498,"urea",0,25
"1141",866017,383622,"urea",0,20
"1142",939567,709532,"urea",0,20
"1143",344843,930555,"urea",0,20
"1145",897805,299705,"urea",0,28
"1146",495261,396842,"urea",0,10
"1147",896527,789378,"urea",0,25
"1148",959932,750638,"urea",0,12
"1150",750101,220587,"urea",0,40
"1153",164299,622337,"urea",0,50
"1157",474954,759127,"urea",0,30
"1163",394223,646110,"urea",0,30
"1165",833264,170241,"urea",0,30
"1166",830918,877690,"urea",0,50
"1170",336446,593540,"urea",0,40
"1171",288318,723800,"urea",0,50
"1172",218770,703507,"urea",0,50
"1173",642504,940360,"urea",0,20
"1174",834081,514898,"urea",0,10
"1175",293030,970707,"urea",0,25
"1176",196623,939420,"urea",0,16
"1177",896587,965471,"urea",0,10
"1178",839220,783849,"urea",0,24
"1179",815751,431205,"urea",0,10
"1180",568919,866494,"urea",0,10
"1181",641382,869631,"urea",0,20
"1182",776453,793063,"urea",0,40
"1183",622876,937626,"urea",0,18
"1184",850875,909503,"urea",0,40
"1185",811368,502020,"urea",0,20
"1186",161528,241568,"urea",0,20
"1187",635920,295846,"urea",0,12
"1188",532406,735611,"urea",0,25
"1189",384732,797812,"urea",0,10
"1191",249522,233667,"urea",0,30
"1193",394160,284541,"urea",0,30
"1194",160891,717402,"urea",0,30
"1195",677321,850460,"urea",0,30
"1196",265492,427276,"urea",0,30
"1197",529611,563945,"urea",0,20
"1198",866544,771216,"urea",0,18
"1203",499445,149683,"urea",0,50
"1204",807462,664107,"urea",0,25
"1205",404049,530832,"urea",0,30
"1207",752355,338426,"urea",0,20
"1208",979912,207149,"urea",0,30
"1209",587755,457110,"urea",0,40
"1210",626202,281516,"urea",0,30
"1211",113635,599621,"urea",0,30
"1212",987692,112542,"urea",0,30
"1220",667747,801950,"urea",0,10
"1221",826444,524147,"urea",0,8
"1222",705506,346605,"urea",0,3
"1223",857877,478970,"urea",0,8
"1224",381973,343731,"urea",0,10
"1225",847154,735418,"urea",0,8
"1226",564083,868010,"urea",0,6
"1227",149058,754289,"urea",0,3
"1228",247999,456764,"urea",0,6
"1229",909575,247150,"urea",0,20
"1230",709465,210523,"urea",0,8
"1231",198142,970502,"urea",0,15
"1233",407801,600326,"urea",0,4
"1234",867600,362426,"urea",0,30
"1235",317689,113965,"urea",0,12
"1236",692028,528860,"urea",0,14
"1237",132179,182780,"urea",0,20
"1238",897140,704242,"urea",0,14
"1239",980356,251109,"urea",0,10
"1243",867457,475741,"urea",0,9
"1244",820417,216401,"urea",0,26
"1245",263897,440122,"urea",0,10
"1246",790158,549132,"urea",0,4
"1247",408484,135789,"urea",0,8
"1248",164620,428808,"urea",0,5
"1250",125539,218257,"urea",0,6
"1251",461489,504404,"urea",0,14
"1253",354348,834266,"urea",0,6
"1254",124762,339076,"urea",0,8
"1255",227440,334261,"urea",0,6
"1263",904220,818843,"urea",0,10
"1271",608776,652166,"urea",0,12.5
"1272",335098,165323,"urea",0,15
"1273",712409,738445,"urea",0,5
"1274",207551,862030,"urea",0,40
"1276",579664,623095,"urea",0,40
"1278",770598,932576,"urea",0,35
"1279",631738,846269,"urea",0,32
"1280",230544,601076,"urea",0,30
"1281",414665,943014,"urea",0,40
"1282",585177,948729,"urea",0,6
"1283",202345,847233,"urea",0,25
"1284",455841,819035,"urea",0,9
"1285",595345,533346,"urea",0,6
"1286",528337,604476,"urea",0,25
"1287",826909,628742,"urea",0,6
"1288",446280,435812,"urea",0,12
"1289",312962,641452,"urea",0,210
"1290",179917,683320,"urea",0,12
"1291",166972,695713,"urea",0,18
"1292",895749,960945,"urea",0,50
"1293",912305,815301,"urea",0,15
"1295",188671,765733,"urea",0,12
"1296",669605,844983,"urea",0,40
"1297",622192,632621,"urea",0,15
"1298",835116,648873,"urea",0,45
"1299",543444,974609,"urea",0,10
"1300",189444,367037,"urea",0,8
"1301",335656,775321,"urea",0,10
"1302",885501,310247,"urea",0,20
"1304",622165,641570,"urea",0,40
"1305",169853,566397,"urea",0,18
"1306",251065,900881,"urea",0,5
"1307",143312,933421,"urea",0,30
"1308",869410,848137,"urea",0,30
"1309",542197,845374,"urea",0,25
"1310",701533,626349,"urea",0,15
"1311",520478,300775,"urea",0,50
"1312",148567,464583,"urea",0,10
"1314",278173,276573,"urea",0,18
"1315",589059,768089,"urea",0,5
"1316",845019,900865,"urea",0,12
"1317",913000,156513,"urea",0,5
"1318",938687,120417,"urea",0,12
"1323",793587,380937,"urea",0,20
"1327",395691,830894,"urea",0,8
"1328",250094,930487,"urea",0,16
"1329",264188,270052,"urea",0,7.5
"1330",361760,822687,"urea",0,0
"1332",400035,809661,"urea",0,18
"1333",937848,766484,"urea",0,10
"1334",699357,243094,"urea",0,10
"1335",107445,508938,"urea",0,25.5
"1336",890940,710228,"urea",0,12
"1337",204753,471868,"urea",0,8
"1340",293984,993607,"urea",0,15
"1341",558487,270082,"urea",0,22.5
"1342",824745,446958,"urea",0,21
"1343",189327,389091,"urea",0,12
"1346",557914,515406,"urea",0,20
"1347",227007,509383,"urea",0,50
"1348",696531,892343,"urea",0,8
"1351",463574,921511,"urea",0,20
"1352",527559,985320,"urea",0,20
"1354",782912,338424,"urea",0,15
"1356",766443,306332,"urea",0,80
"1357",151673,608129,"urea",0,50
"1358",443786,533532,"urea",0,40
"1359",923916,659366,"urea",0,20
"1360",747004,436712,"urea",0,40
"1361",959380,356514,"urea",0,30
"1365",754714,483318,"urea",0,15
"1366",750810,614553,"urea",0,30
"1367",590662,551244,"urea",0,25
"1369",624747,870398,"urea",0,50
"1370",190049,474839,"urea",0,40
"1371",533147,557834,"urea",0,20
"1372",135986,290285,"urea",0,20
"1373",790632,934523,"urea",0,25
"1374",364725,163652,"urea",0,8
"1375",968469,571345,"urea",0,15
"1376",639399,752474,"urea",0,10
"1377",879944,972338,"urea",0,10
"1378",123174,396271,"urea",0,180
"1380",343188,801321,"urea",0,20
"1381",319982,746723,"urea",0,20
"1382",590251,154899,"urea",0,80
"1383",569000,802576,"urea",0,64
"1384",179146,294020,"urea",0,70
"1392",377185,701288,"urea",0,25
"1393",397601,649782,"urea",0,15
"1394",990689,363556,"urea",0,6
"1396",374725,358424,"urea",0,12
"1397",423038,679134,"urea",0,3
"1398",208461,749658,"urea",0,25
"1404",651230,802226,"urea",0,20
"1405",566545,970891,"urea",0,60
"1406",807596,372381,"urea",0,100
"1407",741121,842962,"urea",0,30
"1408",761766,599016,"urea",0,60
"1412",358630,408915,"urea",0,25
"1413",383361,283028,"urea",0,5
"1414",238584,195293,"urea",0,5
"1415",770604,621945,"urea",0,60
"1416",445862,235621,"urea",0,40
"1417",967670,269171,"urea",0,40
"1427",480510,842596,"urea",0,10
"1429",699963,625640,"urea",0,10
"1430",392393,894776,"urea",0,10
"1431",984132,760330,"urea",0,12
"1432",493731,357937,"urea",0,2
"1434",806238,338377,"urea",0,6
"1436",351392,435090,"urea",0,5
"1437",391421,144146,"urea",0,2.5
"1438",918651,458889,"urea",0,15
"1439",801022,422375,"urea",0,120
"1441",552270,404685,"urea",0,120
"1442",566362,721962,"urea",0,20
"1444",521920,558150,"urea",0,15
"1445",744999,647393,"urea",0,0
"1446",960657,935526,"urea",0,20
"1450",288548,195124,"urea",0,125
"1452",441885,368318,"urea",0,15
"1458",329976,685699,"urea",0,20
"1459",992223,160742,"urea",0,50
"1460",227199,233922,"urea",0,8
"1461",244403,586636,"urea",0,10
"1462",181941,551930,"urea",0,20
"1463",875020,430586,"urea",0,10
"1464",951333,918070,"urea",0,60
"1466",510786,953239,"urea",0,20
"1469",842845,955329,"urea",0,40
"1471",768706,877410,"urea",0,10
"1472",167063,153318,"urea",0,20
"1474",278776,561703,"urea",0,20
"1475",844105,356424,"urea",0,8
"1476",586204,488489,"urea",0,8
"1477",981521,338547,"urea",0,6
"1478",416460,938890,"urea",0,15
"1479",969295,786272,"urea",0,20
"1481",286844,641774,"urea",0,40
"1482",501191,656604,"urea",0,30
"1483",768532,409619,"urea",0,20
"1484",827377,918327,"urea",0,40
"1486",825677,641944,"urea",0,5
"1487",189232,779243,"urea",0,18
"1488",895234,702900,"urea",0,6
"1489",682302,432242,"urea",0,6
"1490",709086,365585,"urea",0,6
"1491",392798,843457,"urea",0,9
"1494",532442,233816,"urea",0,4
"1496",863191,646117,"urea",0,100
"1497",418904,663519,"urea",0,12
"1498",168928,564951,"urea",0,10
"1499",922921,260417,"urea",0,10
"1500",726419,617318,"urea",0,6
"1501",196637,641354,"urea",0,60
"1502",511935,821815,"urea",0,35
"1503",281246,625556,"urea",0,8
"1504",212999,376617,"urea",0,5
"1505",310949,268882,"urea",0,27
"1509",989047,486266,"urea",0,25
"1516",435275,246180,"urea",0,6
"1517",174065,370830,"urea",0,15
"1518",155910,888314,"urea",0,5
"1519",373569,279472,"urea",0,15
"1521",316831,237348,"urea",0,15
"1523",583234,325401,"urea",0,10
"1525",920099,845370,"urea",0,10
"1528",895804,848178,"urea",0,10
"1529",500882,428044,"urea",0,70
"1530",859084,287982,"urea",0,20
"1531",438894,845718,"urea",0,75
"1532",338265,844265,"urea",0,15
"1534",330695,145463,"urea",0,20
"1535",288034,589785,"urea",0,6
"1536",556243,821512,"urea",0,10
"1537",610421,575543,"urea",0,6
"1538",477330,821647,"urea",0,10
"1539",111366,584957,"urea",0,20
"1540",902298,477660,"urea",0,120
"1541",739619,809911,"urea",0,20
"1543",514129,117209,"urea",0,6
"1544",129227,641280,"urea",0,10
"1545",593814,989601,"urea",0,0
"1546",715803,540883,"urea",0,25
"1547",490627,106017,"urea",0,15
"1548",208968,664848,"urea",0,15
"1549",936319,999327,"urea",0,16
"1550",988918,500547,"urea",0,14
"1554",643116,226216,"urea",0,30
"1556",567835,234904,"urea",0,16
"1559",136850,715326,"urea",0,21
"1560",793490,512770,"urea",0,16
"1567",876219,603135,"urea",0,37
"1568",713827,663256,"urea",0,12
"1569",279199,238876,"urea",0,20
"1570",412362,596978,"urea",0,8
"1571",521541,828212,"urea",0,60
"1572",211078,836549,"urea",0,80
"1573",569535,319979,"urea",0,17
"1574",801347,680548,"urea",0,10
"1575",612049,546274,"urea",0,10
"1576",923997,904963,"urea",0,10
"1577",590551,869495,"urea",0,7
"1578",566508,737897,"urea",0,20
"1579",639105,859434,"urea",0,20
"1580",414036,925694,"urea",0,25
"1581",747129,667444,"urea",0,18
"1583",129651,873788,"urea",0,20
"1584",687757,915627,"urea",0,5
"1585",882464,166882,"urea",0,300
"1586",466361,446332,"urea",0,10
"1587",285205,586533,"urea",0,10
"1588",851619,346319,"urea",0,50
"1589",329099,231175,"urea",0,50
"1591",470932,207496,"urea",0,8
"1592",302368,859511,"urea",0,6
"1593",995346,610166,"urea",0,25
"1595",775164,327737,"urea",0,40
"1596",369719,629587,"urea",0,50
"1597",577017,386874,"urea",0,10
"1598",916458,789530,"urea",0,5
"1604",297493,751472,"urea",0,8
"1605",906257,531790,"urea",0,20
"1606",561887,203608,"urea",0,10
"1607",902580,715015,"urea",0,12
"1608",909756,188407,"urea",0,12
"1609",501726,807813,"urea",0,30
"1610",861059,253707,"urea",0,40
"1611",270870,530348,"urea",0,10
"1612",317016,105991,"urea",0,10
"1613",110031,483292,"urea",0,25
"1614",870852,623342,"urea",0,10
"1615",615052,830444,"urea",0,2
"1616",762324,393195,"urea",0,5
"1617",931821,458630,"urea",0,18
"1618",162196,292263,"urea",0,30
"1619",689687,645977,"urea",0,12
"1620",649539,375745,"urea",0,20
"1621",818627,704838,"urea",0,40
"1622",987682,579175,"urea",0,25
"1623",539952,254846,"urea",0,20
"1624",687426,666416,"urea",0,20
"1625",423257,452043,"urea",0,10
"1626",707778,251215,"urea",0,10
"1627",935132,936940,"urea",0,10
"1628",939314,645863,"urea",0,3
"1629",846632,610731,"urea",0,7
"1630",887106,796323,"urea",0,30
"1631",100924,457333,"urea",0,20
"1633",379129,353587,"urea",0,3
"1634",364024,501580,"urea",0,15
"1635",742166,737405,"urea",0,4
"1636",898672,130381,"urea",0,10
"1638",745562,207969,"urea",0,0
"1639",244781,518108,"urea",0,0
"1640",474904,236219,"urea",0,0
"1641",420084,336655,"urea",0,15
"1642",538884,768554,"urea",0,15
"1643",680494,551279,"urea",0,0
"1644",643794,116384,"urea",0,20
"1645",236273,892926,"urea",0,10
"1646",560925,885427,"urea",0,12
"1647",523847,226610,"urea",0,0
"1648",393914,143668,"urea",0,20
"1649",540028,842641,"urea",0,10
"1650",945356,732922,"urea",0,5
"1651",457138,730950,"urea",0,6
"1652",926648,201920,"urea",0,6
"1653",934304,640606,"urea",0,20
"1654",617189,800172,"urea",0,0
"1655",419926,629727,"urea",0,15
"1656",385893,439056,"urea",0,10
"1657",137395,502516,"urea",0,18
"1658",125799,279250,"urea",0,14
"1661",682354,506956,"urea",0,8
"1662",417080,100678,"urea",0,9
"1663",535656,173640,"urea",0,12
"1665",983406,332884,"urea",0,6
"1666",854478,646890,"urea",0,10
"1667",536903,795542,"urea",0,30
"1669",842008,429362,"urea",0,25
"1670",874284,948445,"urea",0,7
"1671",653298,520115,"urea",0,10
"1672",818177,761637,"urea",0,40
"1673",969777,235869,"urea",0,20
"1674",124367,604581,"urea",0,3
"1675",931333,273377,"urea",0,8
"1676",174008,362052,"urea",0,10
"1677",864040,779327,"urea",0,60
"1678",958877,468662,"urea",0,45
"1679",658368,968807,"urea",0,10
"1680",623902,191786,"urea",0,18
"1681",991288,723772,"urea",0,0
"1682",415298,302424,"urea",0,35
"1683",768616,734115,"urea",0,15
"1685",220032,489751,"urea",0,25
"1686",621787,691398,"urea",0,8
"1687",135175,721845,"urea",0,15
"1688",281064,662590,"urea",0,15
"1689",447317,396294,"urea",0,25
"1690",571657,635803,"urea",0,5
"1691",952312,653151,"urea",0,18
"1692",913330,568731,"urea",0,5
"1693",935358,601206,"urea",0,1
"1694",408397,539472,"urea",0,50
"1695",689956,995912,"urea",0,10
"1696",688197,116573,"urea",0,8
"1697",512310,595334,"urea",0,6
"1698",579352,238570,"urea",0,50
"1699",280512,741018,"urea",0,30
"1700",861593,126279,"urea",0,15
"1701",286673,214465,"urea",0,30
"1702",880178,390151,"urea",0,10
"1704",870499,453668,"urea",0,30
"1705",273535,811345,"urea",0,5
"1706",521778,675106,"urea",0,10
"1707",172522,225772,"urea",0,5
"1708",516882,115304,"urea",0,5
"1709",315144,792676,"urea",0,10
"1710",137589,684774,"urea",0,10
"1711",286605,888628,"urea",0,20
"1712",877453,584599,"urea",0,20
"1713",169023,592679,"urea",0,20
"1716",775644,819013,"urea",0,15
"1717",512993,148735,"urea",0,20
"1722",523935,667376,"urea",0,60
"1723",299090,462327,"urea",0,50
"1724",480927,855216,"urea",0,25
"1726",990571,916929,"urea",0,50
"1727",565570,545351,"urea",0,50
"1728",831440,565792,"urea",0,10
"1729",204335,648110,"urea",0,50
"1730",473682,195514,"urea",0,40
"1731",563381,855284,"urea",0,100
"1732",677217,789797,"urea",0,40
"1734",358333,886680,"urea",0,250
"1735",424777,536453,"urea",0,250
"1742",869764,451173,"urea",0,8
"1744",577151,721202,"urea",0,20
"1745",686671,776484,"urea",0,4
"1746",331970,137035,"urea",0,18
"1747",313314,322125,"urea",0,16
"1748",920232,139621,"urea",0,35
"1749",946464,287259,"urea",0,25
"1751",782649,279192,"urea",0,25
"1752",971449,268271,"urea",0,35
"1753",462031,435445,"urea",0,12
"1754",175737,838754,"urea",0,30
"1755",822734,160286,"urea",0,4
"1756",111585,640388,"urea",0,12
"1757",331308,585561,"urea",0,36
"1758",385083,552150,"urea",0,30
"1759",329104,109487,"urea",0,10
"1760",230160,505359,"urea",0,35
"1761",320922,356076,"urea",0,8
"1762",331497,848201,"urea",0,50
"1763",591494,919781,"urea",0,490
"1764",364619,518270,"urea",0,12.5
"1765",153285,926241,"urea",0,20
"1766",301418,863571,"urea",0,5
"1767",846539,613884,"urea",0,20
"1768",163839,830579,"urea",0,35
"1769",200098,166535,"urea",0,12
"1770",849331,633703,"urea",0,15
"1771",393564,793114,"urea",0,4
"1772",114210,838456,"urea",0,3
"1773",420533,609152,"urea",0,15
"1774",819613,983920,"urea",0,10
"1775",928744,639665,"urea",0,10
"1776",513438,799787,"urea",0,10
"1777",181599,665019,"urea",0,40
"1778",809866,326970,"urea",0,25
"1779",703340,337671,"urea",0,40
"1780",674478,730856,"urea",0,120
"1781",372341,695426,"urea",0,20
"1782",509428,141863,"urea",0,75
"1783",598605,757142,"urea",0,50
"1784",811735,591437,"urea",0,15
"1785",170455,938640,"urea",0,4
"1791",278685,185690,"urea",0,8
"1792",570798,917060,"urea",0,15
"1793",882721,515870,"urea",0,30
"1794",452993,666550,"urea",0,30
"1795",474217,243005,"urea",0,30
"1796",862659,395887,"urea",0,40
"1797",270802,554077,"urea",0,20
"1798",734247,601250,"urea",0,20
"1799",943215,960877,"urea",0,40
"1800",239172,906163,"urea",0,20
"1801",210919,919794,"urea",0,40
"1802",827578,551672,"urea",0,20
"1803",171714,910268,"urea",0,60
"1804",900182,507870,"urea",0,90
"1805",972918,235392,"urea",0,60
"1806",783437,601856,"urea",0,15
"1807",837799,781038,"urea",0,30
"1808",756313,503864,"urea",0,50
"1809",752780,110666,"urea",0,25
"1810",735995,960567,"urea",0,25
"1811",752041,214364,"urea",0,40
