"","hh_id","plot_id","variable","value"
"596",458516,472619,"ownership","Owned"
"597",109605,857131,"ownership","Owned"
"598",775591,158215,"ownership","Owned"
"599",467178,609249,"ownership","Leased"
"600",190057,190306,"ownership","Owned"
"601",330904,540643,"ownership","Owned"
"602",852161,437801,"ownership","Leased"
"603",110272,763898,"ownership","Leased"
"604",580015,390203,"ownership","Leased"
"605",841264,677170,"ownership","Leased"
"606",877353,130970,"ownership","Owned"
"607",263990,610915,"ownership","Owned"
"608",152483,375832,"ownership","Owned"
"609",582179,125758,"ownership","Owned"
"610",326355,696270,"ownership","Owned"
"611",498483,121096,"ownership","Owned"
"612",213841,267148,"ownership","Leased"
"613",395580,457095,"ownership","Owned"
"614",652734,859942,"ownership","Owned"
"615",192866,802939,"ownership","Owned"
"616",179153,366141,"ownership","FarmedContract"
"617",655730,316486,"ownership","FarmedContract"
"618",432758,841928,"ownership","FarmedContract"
"619",658714,258821,"ownership","FarmedContract"
"620",991564,588135,"ownership","FarmedContract"
"621",402822,152179,"ownership","Owned"
"622",655445,267134,"ownership","FarmedContract"
"623",860128,680493,"ownership","Owned"
"624",606653,845449,"ownership","Leased"
"625",159557,208418,"ownership","Leased"
"626",304337,303571,"ownership","FarmedContract"
"627",450144,489707,"ownership","Leased"
"628",817413,329085,"ownership","FarmedContract"
"629",545192,459641,"ownership","Owned"
"630",280945,323803,"ownership","Owned"
"631",725352,580649,"ownership","Leased"
"632",665725,625043,"ownership","Leased"
"633",733603,238526,"ownership","Leased"
"634",338720,440411,"ownership","Owned"
"635",550396,898097,"ownership","Owned"
"636",188380,200642,"ownership","Owned"
"637",280924,432047,"ownership","Owned"
"638",776779,938427,"ownership","Leased"
"639",723379,302654,"ownership","Owned"
"640",114988,211366,"ownership","Owned"
"641",103351,928012,"ownership","Leased"
"642",127406,842383,"ownership","Owned"
"643",588956,134499,"ownership","Owned"
"644",913555,843819,"ownership","Owned"
"645",408882,686401,"ownership","Owned"
"646",536277,802217,"ownership","Owned"
"647",434342,836641,"ownership","Owned"
"648",384098,495326,"ownership","Owned"
"649",301941,430854,"ownership","Owned"
"650",863541,855038,"ownership","Owned"
"651",355288,148762,"ownership","Owned"
"652",521660,606182,"ownership","Owned"
"653",176893,983481,"ownership","Owned"
"654",585629,300500,"ownership","Owned"
"655",931121,801845,"ownership","Owned"
"656",253889,888919,"ownership","Owned"
"657",572975,275523,"ownership","FarmedContract"
"658",933993,719265,"ownership","Owned"
"659",916855,242521,"ownership","Owned"
"660",624923,340497,"ownership","Owned"
"661",689416,480559,"ownership","Owned"
"662",394631,566430,"ownership","Owned"
"663",604613,211418,"ownership","Owned"
"664",841956,814664,"ownership","Owned"
"665",188723,223689,"ownership","Owned"
"666",145552,775582,"ownership","Owned"
"667",554174,350527,"ownership","Owned"
"668",566300,295996,"ownership","Owned"
"669",349840,392236,"ownership","Owned"
"670",134760,649379,"ownership","Owned"
"671",593651,316827,"ownership","Owned"
"672",886545,914637,"ownership","Owned"
"673",668662,949042,"ownership","Owned"
"674",798783,898511,"ownership","Owned"
"675",957114,779247,"ownership","Owned"
"676",107894,360337,"ownership","Owned"
"677",123588,614792,"ownership","Owned"
"678",495537,942326,"ownership","Owned"
"679",126957,277258,"ownership","Owned"
"680",288577,897947,"ownership","Owned"
"681",238043,578083,"ownership","Owned"
"682",782515,881030,"ownership","Owned"
"683",150802,485804,"ownership","Owned"
"684",340981,398986,"ownership","Owned"
"685",248279,550016,"ownership","Owned"
"686",878090,694924,"ownership","Owned"
"687",493372,114274,"ownership","Owned"
"688",484933,533664,"ownership","Owned"
"689",905868,494021,"ownership","Owned"
"690",407326,595455,"ownership","Owned"
"691",530146,552473,"ownership","Owned"
"692",416489,595819,"ownership","Owned"
"693",112801,332001,"ownership","Owned"
"694",798800,754545,"ownership","Owned"
"695",378535,136293,"ownership","Owned"
"696",635785,341681,"ownership","Owned"
"697",324947,317405,"ownership","Owned"
"698",984231,190219,"ownership","Owned"
"699",315766,646732,"ownership","Owned"
"700",174395,375841,"ownership","Owned"
"701",252043,211478,"ownership","Leased"
"702",289021,158978,"ownership","Owned"
"703",702447,298675,"ownership","Owned"
"704",558277,797824,"ownership","Owned"
"705",826709,876209,"ownership","FarmedContract"
"706",197419,367380,"ownership","Owned"
"707",581165,140827,"ownership","FarmedContract"
"708",595812,179464,"ownership","Owned"
"709",185827,727057,"ownership","Owned"
"710",577641,357877,"ownership","Leased"
"711",965621,527464,"ownership","Owned"
"712",344711,530846,"ownership","Owned"
"713",949574,801163,"ownership","Owned"
"714",823369,163435,"ownership","Owned"
"715",991323,891505,"ownership","FarmedContract"
"716",531256,937406,"ownership","Owned"
"717",351008,670484,"ownership","Owned"
"718",179452,438917,"ownership","Owned"
"719",710426,419422,"ownership","Owned"
"720",383305,367483,"ownership","Owned"
"721",711045,504557,"ownership","Owned"
"722",289050,554380,"ownership","Leased"
"723",735480,948923,"ownership","Owned"
"724",613446,862871,"ownership","Owned"
"725",259300,662189,"ownership","Owned"
"726",484004,162204,"ownership","Owned"
"727",538178,428878,"ownership","Leased"
"728",601001,889374,"ownership","Owned"
