"","ID","population_density","wc2.1_30s_elev"
"1",1,1963.31066894531,68
"2",2,1747.70385742188,65
"3",3,1747.70385742188,66
"4",4,477.5341796875,34
"5",5,1747.70385742188,66
"6",6,1653.96459960938,61
"7",7,1747.70385742188,68
"8",8,1589.42907714844,55
"9",9,1570.86364746094,73
"10",10,1963.31066894531,69
"11",11,1878.94177246094,71
"12",12,2812.376953125,55
"13",13,1512.99291992188,62
"14",14,1708.68969726562,61
"15",15,1708.68969726562,61
"16",16,1516.30310058594,52
"17",17,815.764953613281,47
"18",18,1653.96459960938,61
"19",19,2812.376953125,54
"20",20,1429.9423828125,58
"21",21,1429.9423828125,58
"22",22,1429.9423828125,58
"23",23,2755.41162109375,49
"24",24,2755.41162109375,51
"25",25,900.036560058594,57
"26",26,739.360595703125,57
"27",27,1408.01025390625,61
"28",28,1653.96459960938,59
"29",29,1040.42004394531,65
"30",30,949.611572265625,44
"31",31,949.611572265625,44
"32",32,949.611572265625,44
"33",33,1599.03112792969,63
"34",34,1668.65173339844,54
"35",35,1668.65173339844,54
"36",36,1668.65173339844,54
"37",37,739.360595703125,53
"38",38,739.360595703125,54
"39",39,1408.01025390625,60
"40",40,1166.91027832031,61
"41",41,1166.91027832031,61
"42",42,1040.42004394531,63
"43",43,949.611572265625,46
"44",44,1599.03112792969,59
"45",45,1965.892578125,60
"46",46,1528.19494628906,57
"47",47,739.360595703125,49
"48",48,739.360595703125,51
"49",49,1457.78869628906,56
"50",50,956.757995605469,66
"51",51,956.757995605469,66
"52",52,1965.892578125,60
"53",53,1965.892578125,61
"54",54,1965.892578125,61
"55",55,1060.7490234375,78
"56",56,1060.7490234375,78
"57",57,1060.7490234375,76
"58",58,2110.107421875,77
"59",59,2110.107421875,78
"60",60,2110.107421875,77
"61",61,1317.00183105469,44
"62",62,1317.00183105469,45
"63",63,1317.00183105469,42
"64",64,1916.25390625,46
"65",65,1916.25390625,43
"66",66,1916.25390625,43
"67",67,1973.84240722656,57
"68",68,1973.84240722656,56
"69",69,3990.8544921875,54
"70",70,3990.8544921875,56
"71",71,892.172973632812,85
"72",72,892.172973632812,61
"73",73,1263.53918457031,68
"74",74,1015.69976806641,74
"75",75,1408.20886230469,75
"76",76,1254.13977050781,72
"77",77,1317.00183105469,44
"78",78,2352.44775390625,44
"79",79,1916.25390625,45
"80",80,1289.88244628906,50
"81",81,1303.39221191406,71
"82",82,1303.39221191406,72
"83",83,1216.95300292969,60
"84",84,1541.53527832031,67
"85",85,2655.79736328125,56
"86",86,1117.97863769531,70
"87",87,1408.20886230469,77
"88",88,1301.27734375,71
"89",89,1301.27734375,70
"90",90,1431.67822265625,78
"91",91,1431.67822265625,79
"92",92,1474.56494140625,84
"93",93,1313.68310546875,69
"94",94,1313.68310546875,70
"95",95,1317.00183105469,43
"96",96,1317.00183105469,42
"97",97,1317.00183105469,43
"98",98,2145.21118164062,59
"99",99,2145.21118164062,61
"100",100,2145.21118164062,60
"101",101,1965.892578125,60
"102",102,2006.28076171875,61
"103",103,2755.41162109375,50
"104",104,1543.78955078125,51
"105",105,1215.99206542969,64
"106",106,1383.775390625,77
"107",107,1216.53039550781,73
"108",108,1216.53039550781,74
"109",109,1387.73303222656,90
"110",110,1387.73303222656,91
"111",111,1325.94653320312,70
"112",112,1325.94653320312,67
"113",113,1878.94177246094,69
"114",114,1406.4267578125,41
"115",115,1406.4267578125,42
"116",116,1350.07250976562,42
"117",117,1350.07250976562,42
"118",118,3990.8544921875,54
"119",119,892.172973632812,61
"120",120,892.172973632812,58
"121",121,1293.65222167969,57
"122",122,739.360595703125,58
"123",123,739.360595703125,58
"124",124,1250.62585449219,72
"125",125,1400.27160644531,45
"126",126,1400.27160644531,45
"127",127,896.088256835938,64
"128",128,896.088256835938,62
"129",129,1121.04833984375,76
"130",130,1350.07250976562,42
"131",131,1350.07250976562,42
"132",132,892.172973632812,63
"133",133,892.172973632812,65
"134",134,1161.46569824219,63
"135",135,2017.14990234375,62
"136",136,1505.69750976562,55
"137",137,1337.41320800781,77
"138",138,1036.74377441406,89
"139",139,1036.74377441406,91
"140",140,1036.74377441406,90
"141",141,1071.48083496094,72
"142",142,2920.943359375,58
"143",143,2017.14990234375,63
"144",144,1733.57336425781,58
"145",145,1151.49340820312,66
"146",146,2017.14990234375,62
"147",147,1733.57336425781,59
"148",148,1151.49340820312,63
"149",149,816.869750976562,71
"150",150,1073.91540527344,63
"151",151,816.869750976562,71
"152",152,1073.91540527344,63
"153",153,1438.95532226562,67
"154",154,1373.27587890625,88
"155",155,1373.27587890625,88
"156",156,1942.55578613281,67
"157",157,2204.41259765625,59
"158",158,1431.23779296875,78
"159",159,999.976379394531,66
"160",160,1658.89562988281,46
"161",161,1658.89562988281,45
"162",162,1006.00659179688,57
"163",163,3889.302734375,53
"164",164,1453.90734863281,83
"165",165,1453.90734863281,82
"166",166,978.24365234375,72
"167",167,1506.43896484375,86
"168",168,1864.36181640625,64
"169",169,1293.65222167969,56
"170",170,1038.9697265625,75
"171",171,1535.36730957031,84
"172",172,1535.36730957031,82
"173",173,1573.95727539062,79
"174",174,1573.95727539062,78
"175",175,1454.89953613281,81
"176",176,1246.38537597656,73
"177",177,1387.73303222656,95
"178",178,1387.73303222656,89
"179",179,1387.73303222656,95
"180",180,918.780395507812,57
"181",181,1400.27160644531,45
"182",182,1400.27160644531,46
"183",183,1127.365234375,47
"184",184,1516.30310058594,54
"185",185,1354.43432617188,50
"186",186,1276.6611328125,86
"187",187,1276.6611328125,86
"188",188,859.613220214844,12
"189",189,859.613220214844,12
"190",190,2326.05151367188,50
"191",191,918.780395507812,61
"192",192,1505.27282714844,83
"193",193,3889.302734375,54
"194",194,918.780395507812,61
"195",195,918.780395507812,61
"196",196,1110.072265625,44
"197",197,1155.7197265625,82
"198",198,1295.21960449219,86
"199",199,1071.48083496094,71
"200",200,1822.43115234375,58
"201",201,1822.43115234375,57
"202",202,2204.41259765625,60
"203",203,966.383422851562,10
"204",204,966.383422851562,12
"205",205,1574.24255371094,71
"206",206,1540.73486328125,63
"207",207,1763.78051757812,63
"208",208,1322.22570800781,72
"209",209,624.893371582031,104
"210",210,1471.02416992188,70
"211",211,2205.97485351562,51
"212",212,1177.71008300781,71
"213",213,1194.30578613281,77
"214",214,1383.775390625,78
"215",215,1194.30578613281,77
"216",216,1482.47705078125,83
"217",217,1492.70495605469,81
"218",218,1482.47705078125,83
"219",219,1383.775390625,78
"220",220,1731.408203125,92
"221",221,1525.56762695312,42
"222",222,720.597351074219,14
"223",223,908.275756835938,18
"224",224,827.59375,17
"225",225,1525.56762695312,42
"226",226,1525.56762695312,43
"227",227,1525.56762695312,44
"228",228,1198.49841308594,67
"229",229,887.275207519531,92
"230",230,1488.529296875,43
"231",231,999.447265625,44
"232",232,848.346252441406,100
"233",233,1335.09265136719,102
"234",234,740.812072753906,108
"235",235,1382.21032714844,75
"236",236,1382.21032714844,75
"237",237,348.607025146484,56
"238",238,1770.32678222656,53
"239",239,1152.53466796875,65
"240",240,1152.53466796875,67
"241",241,1152.53466796875,65
"242",242,733.304443359375,99
"243",243,1411.07763671875,55
"244",244,1411.07763671875,52
"245",245,1312.14221191406,74
"246",246,1591.30139160156,30
"247",247,908.275756835938,18
"248",248,1565.69775390625,64
"249",249,1288.41967773438,76
"250",250,1651.06555175781,42
"251",251,1651.06555175781,46
"252",252,1288.41967773438,75
"253",253,1301.69482421875,55
"254",254,1565.69775390625,54
"255",255,1565.69775390625,66
"256",256,747.85302734375,89
"257",257,1288.41967773438,88
"258",258,401.536529541016,211
"259",259,401.536529541016,202
"260",260,1970.28857421875,52
"261",261,740.812072753906,125
"262",262,1343.92724609375,48
"263",263,421.992004394531,180
"264",264,1651.06555175781,50
"265",265,1651.06555175781,49
"266",266,826.240661621094,159
"267",267,826.240661621094,133
"268",268,537.684692382812,134
"269",269,740.812072753906,143
"270",270,1301.677734375,85
"271",271,1278.88464355469,85
"272",272,1278.88464355469,85
"273",273,1278.88464355469,84
"274",274,1301.69482421875,57
"275",275,1301.69482421875,57
"276",276,747.85302734375,96
"277",277,1141.27001953125,87
"278",278,1243.63525390625,86
"279",279,1076.38464355469,88
"280",280,1076.38464355469,88
"281",281,847.348327636719,95
"282",282,1187.69079589844,89
"283",283,1187.69079589844,90
"284",284,1183.04931640625,94
"285",285,887.275207519531,94
"286",286,1183.04931640625,93
"287",287,1970.28857421875,51
"288",288,1585.27038574219,55
"289",289,1419.42395019531,55
"290",290,2675.07275390625,49
"291",291,2675.07275390625,51
"292",292,1187.69079589844,90
"293",293,1187.69079589844,86
"294",294,1187.69079589844,87
"295",295,864.535705566406,136
"296",296,1187.69079589844,89
"297",297,1243.97802734375,72
"298",298,1187.69079589844,90
"299",299,1186.51965332031,96
"300",300,1928.61596679688,36
"301",301,1306.34582519531,77
"302",302,1390.20581054688,68
"303",303,1306.34582519531,76
"304",304,1171.30822753906,75
"305",305,1211.06884765625,74
"306",306,994.646240234375,40
"307",307,994.646240234375,40
"308",308,994.646240234375,40
"309",309,2141.751953125,50
"310",310,2141.751953125,51
"311",311,1398.51965332031,55
"312",312,1504.2265625,72
"313",313,1481.77844238281,22
"314",314,1683.10888671875,86
"315",315,1683.10888671875,87
"316",316,3017.96801757812,64
"317",317,3017.96801757812,65
"318",318,1504.2265625,74
"319",319,430.942321777344,50
"320",320,1026.87902832031,110
"321",321,960.120239257812,121
"322",322,3118.66357421875,45
"323",323,1578.97729492188,52
"324",324,3118.66357421875,46
"325",325,3017.96801757812,65
"326",326,1186.96057128906,74
"327",327,1252.42346191406,72
"328",328,1504.2265625,73
"329",329,595.094299316406,7
"330",330,1578.97729492188,50
"331",331,2446.11083984375,54
"332",332,1312.14221191406,74
"333",333,1312.14221191406,73
"334",334,528.490905761719,59
"335",335,4923.78662109375,19
"336",336,1315.09069824219,44
"337",337,2251.76000976562,48
"338",338,2251.76000976562,49
"339",339,2251.76000976562,48
"340",340,231.629653930664,354
"341",341,2028.18835449219,67
"342",342,2175.31567382812,115
"343",343,1618.7490234375,34
"344",344,1022.55334472656,103
"345",345,2119.14404296875,54
"346",346,1088.50915527344,98
"347",347,630.938049316406,18
"348",348,634.811401367188,17
"349",349,634.811401367188,31
"350",350,421.935089111328,58
"351",351,2028.18835449219,67
"352",352,295.917388916016,63
"353",353,166.316131591797,121
"354",354,1231.84509277344,101
"355",355,1228.84899902344,82
"356",356,1228.84899902344,80
"357",357,581.057373046875,46
"358",358,1365.052734375,78
"359",359,2131.70361328125,56
"360",360,1240.94860839844,75
"361",361,1618.7490234375,43
"362",362,1642.70629882812,39
"363",363,1580.46716308594,35
"364",364,1305.96826171875,76
"365",365,1305.96826171875,75
"366",366,1199.76013183594,57
"367",367,1665.1962890625,59
"368",368,1210.2451171875,59
"369",369,1204.52429199219,78
"370",370,1738.14086914062,62
"371",371,1592.26928710938,56
"372",372,1521.14404296875,45
"373",373,1651.06555175781,45
"374",374,1120.84973144531,94
"375",375,1828.74963378906,57
"376",376,539.064331054688,85
"377",377,1240.47680664062,77
"378",378,2189.67822265625,76
"379",379,1578.97729492188,52
"380",380,1578.97729492188,50
"381",381,1618.7490234375,52
"382",382,1313.27258300781,96
"383",383,1266.33630371094,93
"384",384,1551.89086914062,79
"385",385,1551.89086914062,76
"386",386,971.929138183594,79
"387",387,972.697875976562,94
"388",388,1047.45239257812,92
"389",389,1009.8046875,93
"390",390,1034.9501953125,92
"391",391,972.697875976562,96
"392",392,1047.45239257812,93
"393",393,507.610809326172,136
"394",394,507.610809326172,124
"395",395,507.610809326172,124
"396",396,1238.13781738281,93
"397",397,1148.26831054688,93
"398",398,1174.63647460938,93
"399",399,498.297424316406,82
"400",400,1426.21984863281,81
"401",401,1430.453125,78
"402",402,267.802429199219,151
"403",403,182.847717285156,227
"404",404,267.802429199219,150
"405",405,182.847717285156,226
"406",406,1551.89086914062,81
"407",407,1551.89086914062,81
"408",408,2310.57763671875,81
"409",409,2310.57763671875,77
"410",410,2310.57763671875,78
"411",411,1219.3427734375,95
"412",412,1297.49084472656,77
"413",413,1172.12329101562,90
"414",414,1174.63647460938,89
"415",415,1196.77514648438,89
"416",416,1196.77514648438,87
"417",417,1237.39880371094,79
"418",418,1169.36022949219,79
"419",419,1172.60046386719,79
"420",420,3477.12377929688,41
"421",421,1039.65478515625,90
"422",422,1026.60498046875,89
"423",423,1039.65478515625,88
"424",424,1026.60498046875,89
"425",425,1196.77514648438,88
"426",426,1196.77514648438,89
"427",427,1196.77514648438,89
"428",428,1155.57531738281,71
"429",429,1155.57531738281,69
"430",430,1286.37585449219,47
"431",431,117.497276306152,459
"432",432,117.497276306152,459
"433",433,117.497276306152,436
"434",434,117.497276306152,436
"435",435,117.497276306152,459
"436",436,117.497276306152,436
"437",437,375.684020996094,398
"438",438,251.887878417969,320
"439",439,251.887878417969,323
"440",440,109.698768615723,448
"441",441,180.539657592773,306
"442",442,182.049819946289,335
"443",443,245.375335693359,401
"444",444,117.497276306152,459
"445",445,182.049819946289,335
"446",446,251.887878417969,338
"447",447,182.049819946289,319
"448",448,182.049819946289,321
"449",449,251.887878417969,330
"450",450,251.887878417969,321
"451",451,251.887878417969,325
"452",452,251.887878417969,321
"453",453,170.277328491211,290
"454",454,222.558853149414,423
"455",455,208.020233154297,447
"456",456,183.840179443359,336
"457",457,251.887878417969,332
"458",458,183.840179443359,338
"459",459,122.64176940918,245
"460",460,251.887878417969,333
"461",461,251.887878417969,333
"462",462,170.277328491211,290
"463",463,222.558853149414,423
"464",464,222.558853149414,412
"465",465,195.610473632812,505
"466",466,183.840179443359,338
"467",467,182.049819946289,321
"468",468,109.698768615723,447
"469",469,133.357955932617,453
"470",470,117.497276306152,447
"471",471,133.357955932617,453
"472",472,117.497276306152,463
"473",473,117.497276306152,470
"474",474,183.250717163086,477
"475",475,199.302520751953,318
"476",476,195.610473632812,496
"477",477,117.497276306152,480
"478",478,183.840179443359,338
"479",479,117.497276306152,447
"480",480,122.64176940918,245
"481",481,195.610473632812,505
"482",482,109.698768615723,454
"483",483,180.539657592773,306
"484",484,167.552154541016,311
"485",485,227.639739990234,481
"486",486,195.610473632812,503
"487",487,195.610473632812,496
"488",488,154.41130065918,472
"489",489,133.357955932617,453
"490",490,182.049819946289,321
"491",491,182.049819946289,321
"492",492,117.497276306152,480
"493",493,117.497276306152,463
"494",494,183.840179443359,336
"495",495,109.698768615723,447
"496",496,133.357955932617,457
"497",497,199.302520751953,313
"498",498,227.639739990234,481
"499",499,227.639739990234,481
"500",500,154.41130065918,469
"501",501,183.840179443359,338
"502",502,233.350250244141,304
"503",503,109.698768615723,448
"504",504,109.698768615723,447
"505",505,245.375335693359,394
"506",506,183.250717163086,482
"507",507,227.639739990234,481
"508",508,109.698768615723,448
"509",509,183.250717163086,486
"510",510,199.302520751953,313
"511",511,122.64176940918,245
"512",512,245.375335693359,392
"513",513,245.375335693359,394
"514",514,208.020233154297,452
"515",515,154.41130065918,469
"516",516,154.41130065918,469
"517",517,208.020233154297,459
"518",518,208.020233154297,458
"519",519,208.020233154297,452
"520",520,133.357955932617,467
"521",521,133.357955932617,453
"522",522,133.357955932617,453
"523",523,133.357955932617,467
"524",524,233.350250244141,309
"525",525,170.277328491211,304
"526",526,233.350250244141,309
"527",527,233.350250244141,309
"528",528,117.497276306152,471
"529",529,208.020233154297,452
"530",530,306.394805908203,700
"531",531,374.146423339844,721
"532",532,370.546478271484,742
"533",533,170.343505859375,586
"534",534,170.343505859375,566
"535",535,195.714340209961,509
"536",536,370.546478271484,742
"537",537,170.343505859375,535
"538",538,374.146423339844,721
"539",539,171.604507446289,433
"540",540,170.343505859375,554
"541",541,370.546478271484,742
"542",542,370.546478271484,746
"543",543,374.146423339844,721
"544",544,170.343505859375,580
"545",545,170.343505859375,550
"546",546,170.343505859375,566
"547",547,171.604507446289,433
"548",548,171.604507446289,433
"549",549,774.056274414062,93
"550",550,536.967651367188,6
"551",551,420.794128417969,10
"552",552,420.794128417969,9
"553",553,532.250854492188,78
"554",554,637.903686523438,18
"555",555,650.567687988281,8
"556",556,532.250854492188,78
"557",557,432.703247070312,114
"558",558,420.794128417969,10
"559",559,650.567687988281,7
"560",560,650.567687988281,8
"561",561,598.146667480469,52
"562",562,439.911407470703,65
"563",563,1356.32080078125,14
"564",564,498.371368408203,6
"565",565,536.967651367188,5
"566",566,1122.60827636719,12
"567",567,249.081405639648,6
"568",568,1122.60827636719,10
"569",569,710.130126953125,6
"570",570,595.758483886719,83
"571",571,372.510284423828,5
"572",572,532.250854492188,78
"573",573,598.146667480469,51
"574",574,420.794128417969,10
"575",575,1356.32080078125,14
"576",576,1356.32080078125,13
"577",577,249.081405639648,5
"578",578,710.130126953125,5
"579",579,420.794128417969,10
"580",580,420.794128417969,9
"581",581,350.344451904297,4
"582",582,536.967651367188,5
"583",583,598.146667480469,55
"584",584,400.199371337891,48
"585",585,536.967651367188,5
"586",586,1356.32080078125,14
"587",587,710.130126953125,4
"588",588,710.130126953125,6
"589",589,372.510284423828,7
"590",590,650.567687988281,8
"591",591,536.967651367188,5
"592",592,536.967651367188,6
"593",593,498.371368408203,7
"594",594,710.130126953125,5
"595",595,536.967651367188,5
"596",596,536.967651367188,5
"597",597,710.130126953125,6
"598",598,536.967651367188,5
"599",599,532.250854492188,78
"600",600,432.703247070312,102
"601",601,650.567687988281,9
"602",602,478.691497802734,5
"603",603,536.967651367188,5
"604",604,637.903686523438,17
"605",605,598.146667480469,64
"606",606,400.199371337891,48
"607",607,372.510284423828,6
"608",608,536.967651367188,5
"609",609,710.130126953125,4
"610",610,249.081405639648,4
"611",611,536.967651367188,5
"612",612,595.758483886719,86
"613",613,637.903686523438,18
"614",614,532.250854492188,79
"615",615,650.567687988281,8
"616",616,316.942749023438,79
"617",617,598.146667480469,59
"618",618,227.064682006836,78
"619",619,598.146667480469,59
"620",620,598.146667480469,55
"621",621,598.146667480469,59
"622",622,227.064682006836,71
"623",623,970.935302734375,58
"624",624,970.935302734375,55
"625",625,562.190246582031,62
"626",626,562.190246582031,59
"627",627,536.967651367188,5
"628",628,710.130126953125,5
"629",629,478.691497802734,5
"630",630,469.233703613281,87
"631",631,774.056274414062,93
"632",632,710.130126953125,5
"633",633,710.130126953125,5
"634",634,710.130126953125,5
"635",635,1356.32080078125,17
"636",636,469.233703613281,99
"637",637,774.056274414062,85
"638",638,650.567687988281,8
"639",639,598.146667480469,64
"640",640,598.146667480469,66
"641",641,532.250854492188,71
"642",642,650.567687988281,8
"643",643,650.567687988281,8
"644",644,650.567687988281,8
"645",645,594.869018554688,8
"646",646,372.510284423828,5
"647",647,532.250854492188,78
"648",648,970.935302734375,55
"649",649,372.510284423828,6
"650",650,710.130126953125,4
"651",651,710.130126953125,4
"652",652,710.130126953125,5
"653",653,316.942749023438,79
"654",654,432.703247070312,111
"655",655,710.130126953125,5
"656",656,469.233703613281,87
"657",657,710.130126953125,4
"658",658,710.130126953125,5
"659",659,1122.60827636719,10
"660",660,1356.32080078125,11
"661",661,469.233703613281,82
"662",662,432.703247070312,102
"663",663,536.967651367188,5
"664",664,710.130126953125,6
"665",665,1122.60827636719,11
"666",666,536.967651367188,5
"667",667,227.064682006836,75
"668",668,432.703247070312,117
"669",669,1356.32080078125,11
"670",670,530.306945800781,11
"671",671,420.794128417969,9
"672",672,1356.32080078125,14
"673",673,420.794128417969,9
"674",674,400.199371337891,46
"675",675,598.146667480469,59
"676",676,598.146667480469,55
"677",677,350.344451904297,4
"678",678,536.967651367188,5
"679",679,970.935302734375,85
"680",680,650.567687988281,8
"681",681,650.567687988281,9
"682",682,598.146667480469,63
"683",683,650.567687988281,7
"684",684,650.567687988281,7
"685",685,598.146667480469,66
"686",686,650.567687988281,7
"687",687,316.942749023438,83
"688",688,1356.32080078125,12
"689",689,1356.32080078125,12
"690",690,594.869018554688,6
"691",691,594.869018554688,6
"692",692,710.130126953125,4
"693",693,650.567687988281,8
"694",694,711.73779296875,32
"695",695,711.73779296875,32
"696",696,711.73779296875,32
"697",697,393.134704589844,120
"698",698,371.74951171875,62
"699",699,505.463348388672,107
"700",700,711.73779296875,32
"701",701,231.347564697266,73
"702",702,393.682952880859,78
"703",703,376.519439697266,74
"704",704,371.74951171875,68
"705",705,371.74951171875,64
"706",706,231.347564697266,72
"707",707,466.565368652344,4
"708",708,315.162780761719,68
"709",709,495.795989990234,7
"710",710,484.236938476562,7
"711",711,484.236938476562,6
"712",712,371.74951171875,76
"713",713,272.345031738281,74
"714",714,371.74951171875,66
"715",715,371.74951171875,66
"716",716,371.74951171875,66
"717",717,448.983062744141,8
"718",718,406.283355712891,7
"719",719,393.134704589844,104
"720",720,437.4482421875,49
"721",721,548.054138183594,7
"722",722,293.294586181641,71
"723",723,371.74951171875,62
"724",724,371.74951171875,62
"725",725,682.212585449219,10
"726",726,448.983062744141,8
"727",727,484.236938476562,7
"728",728,484.236938476562,6
"729",729,418.653289794922,12
"730",730,437.4482421875,52
"731",731,548.054138183594,6
"732",732,548.054138183594,6
"733",733,505.463348388672,107
"734",734,342.507873535156,7
"735",735,252.202072143555,74
"736",736,371.74951171875,62
"737",737,371.74951171875,62
"738",738,393.682952880859,75
"739",739,376.519439697266,74
"740",740,371.74951171875,67
"741",741,682.212585449219,10
"742",742,674.697387695312,10
"743",743,736.077514648438,8
"744",744,495.795989990234,8
"745",745,393.134704589844,118
"746",746,539.995178222656,22
"747",747,461.897033691406,7
"748",748,461.897033691406,6
"749",749,252.202072143555,71
"750",750,393.134704589844,120
"751",751,461.897033691406,6
"752",752,548.054138183594,7
"753",753,393.682952880859,81
"754",754,448.983062744141,8
"755",755,448.983062744141,8
"756",756,495.795989990234,7
"757",757,682.212585449219,10
"758",758,548.054138183594,7
"759",759,495.795989990234,7
"760",760,539.995178222656,22
"761",761,2525.79125976562,20
"762",762,548.054138183594,6
"763",763,548.054138183594,6
"764",764,393.682952880859,84
"765",765,371.74951171875,67
"766",766,682.212585449219,10
"767",767,437.4482421875,32
"768",768,342.507873535156,9
"769",769,376.519439697266,74
"770",770,388.041687011719,88
"771",771,682.212585449219,10
"772",772,2525.79125976562,22
"773",773,2525.79125976562,16
"774",774,495.795989990234,8
"775",775,495.795989990234,8
"776",776,495.795989990234,8
"777",777,461.897033691406,7
"778",778,2525.79125976562,16
"779",779,342.507873535156,9
"780",780,393.682952880859,79
"781",781,736.077514648438,7
"782",782,539.995178222656,22
"783",783,406.283355712891,7
"784",784,2525.79125976562,18
"785",785,484.236938476562,6
"786",786,682.212585449219,10
"787",787,461.897033691406,7
"788",788,371.74951171875,71
"789",789,674.697387695312,9
"790",790,674.697387695312,7
"791",791,406.283355712891,4
"792",792,406.283355712891,5
"793",793,2525.79125976562,16
"794",794,437.4482421875,32
"795",795,385.024200439453,6
"796",796,393.134704589844,120
"797",797,393.134704589844,111
"798",798,393.134704589844,105
"799",799,342.507873535156,9
"800",800,342.507873535156,7
"801",801,371.74951171875,64
"802",802,376.519439697266,85
"803",803,371.74951171875,71
"804",804,418.653289794922,12
"805",805,418.653289794922,12
"806",806,539.995178222656,22
"807",807,385.024200439453,5
"808",808,385.024200439453,8
"809",809,342.507873535156,8
"810",810,437.4482421875,27
"811",811,484.236938476562,7
"812",812,371.74951171875,68
"813",813,736.077514648438,7
"814",814,207.824584960938,252
"815",815,207.824584960938,252
"816",816,148.085098266602,260
"817",817,148.085098266602,252
"818",818,317.328735351562,365
"819",819,317.328735351562,365
"820",820,317.328735351562,365
"821",821,373.002258300781,339
"822",822,373.002258300781,339
"823",823,373.002258300781,339
"824",824,343.850219726562,378
"825",825,343.850219726562,379
"826",826,343.850219726562,371
"827",827,343.850219726562,371
"828",828,525.502563476562,389
"829",829,525.502563476562,419
"830",830,603.859313964844,325
"831",831,115.358276367188,201
"832",832,115.358276367188,204
"833",833,115.358276367188,201
"834",834,242.768280029297,214
"835",835,242.768280029297,214
"836",836,156.929229736328,532
"837",837,126.612670898438,186
"838",838,115.358276367188,201
"839",839,373.002258300781,337
"840",840,373.002258300781,336
"841",841,525.502563476562,393
"842",842,317.328735351562,368
"843",843,330.791290283203,347
"844",844,569.228759765625,350
"845",845,426.980499267578,357
"846",846,308.149230957031,360
"847",847,299.981018066406,302
"848",848,346.752227783203,386
"849",849,346.752227783203,388
"850",850,346.752227783203,390
"851",851,346.752227783203,388
"852",852,346.752227783203,388
"853",853,346.752227783203,388
"854",854,218.949188232422,281
"855",855,218.949188232422,281
"856",856,218.949188232422,281
"857",857,153.813385009766,293
"858",858,123.319770812988,288
"859",859,123.319770812988,288
"860",860,209.140808105469,285
"861",861,1141.47778320312,272
"862",862,1141.47778320312,272
"863",863,1141.47778320312,272
"864",864,1141.47778320312,269
"865",865,1141.47778320312,269
"866",866,603.859313964844,325
"867",867,248.918502807617,180
"868",868,248.918502807617,179
"869",869,130.402465820312,238
"870",870,130.402465820312,238
"871",871,218.949188232422,287
"872",872,115.358276367188,201
"873",873,115.358276367188,201
"874",874,207.824584960938,247
"875",875,230.998458862305,185
"876",876,224.614028930664,125
"877",877,375.893218994141,5
"878",878,617.516906738281,7
"879",879,187.893402099609,68
"880",880,187.893402099609,68
"881",881,187.893402099609,73
"882",882,187.893402099609,73
"883",883,187.893402099609,73
"884",884,132.916793823242,86
"885",885,132.916793823242,85
"886",886,138.509796142578,258
"887",887,109.870109558105,53
"888",888,170.367980957031,33
"889",889,375.893218994141,5
"890",890,765.245483398438,12
"891",891,765.245483398438,12
"892",892,310.187591552734,26
"893",893,205.888824462891,108
"894",894,205.888824462891,103
"895",895,205.888824462891,103
"896",896,187.893402099609,86
"897",897,187.893402099609,83
"898",898,187.893402099609,83
"899",899,67.4600982666016,187
"900",900,218.831573486328,107
"901",901,218.831573486328,110
"902",902,192.977386474609,118
"903",903,192.977386474609,118
"904",904,192.977386474609,135
"905",905,187.893402099609,83
"906",906,187.893402099609,89
"907",907,205.888824462891,109
"908",908,156.296112060547,126
"909",909,168.884536743164,132
"910",910,168.884536743164,132
"911",911,155.672439575195,148
"912",912,155.672439575195,148
"913",913,1302.57507324219,37
"914",914,205.856002807617,73
"915",915,330.408569335938,32
"916",916,630.277099609375,20
"917",917,586.137084960938,19
"918",918,341.573059082031,83
"919",919,559.601928710938,31
"920",920,486.856964111328,65
"921",921,145.434600830078,409
"922",922,145.434600830078,512
"923",923,486.856964111328,65
"924",924,145.434600830078,512
"925",925,538.269470214844,38
"926",926,145.434600830078,658
"927",927,586.137084960938,19
"928",928,630.277099609375,21
"929",929,175.865859985352,273
"930",930,559.601928710938,30
"931",931,630.277099609375,21
"932",932,175.865859985352,273
"933",933,227.040969848633,64
"934",934,227.040969848633,62
"935",935,586.137084960938,58
"936",936,145.434600830078,557
"937",937,538.269470214844,38
"938",938,559.601928710938,43
"939",939,145.434600830078,409
"940",940,417.433624267578,49
"941",941,1023.55755615234,31
"942",942,673.312622070312,11
"943",943,227.040969848633,42
"944",944,538.269470214844,47
"945",945,630.277099609375,19
"946",946,486.856964111328,65
"947",947,559.601928710938,31
"948",948,417.433624267578,49
"949",949,538.269470214844,47
"950",950,586.137084960938,58
"951",951,538.269470214844,38
"952",952,165.342300415039,928
"953",953,165.342300415039,928
"954",954,165.342300415039,928
"955",955,320.417602539062,97
"956",956,868.253112792969,36
"957",957,320.417602539062,116
"958",958,371.288452148438,67
"959",959,893.516967773438,21
"960",960,216.708053588867,91
"961",961,165.342300415039,928
"962",962,1328.66015625,41
"963",963,371.288452148438,75
"964",964,483.332794189453,92
"965",965,388.250579833984,90
"966",966,377.953125,86
"967",967,366.1494140625,56
"968",968,604.576232910156,47
"969",969,512.903259277344,59
"970",970,320.417602539062,80
"971",971,893.516967773438,21
"972",972,377.953125,95
"973",973,337.554473876953,115
"974",974,324.835418701172,31
"975",975,366.1494140625,50
